,query,target_query,generated_query
2009,what was the years of release of [Jack Weinstock] &apos;s films,set(),{'1967'}
2010,What were the dates of the release of [Evan Hunter] directed films,set(),"{'1961', '1966', '1972', '1969', '1960', '1963'}"
2011,These are the films that have the same [Whirlpool] actor ,set(),"{'A Bell for Adano', 'The Ghost and Mrs. Muir', 'Crisis', ""I'll Cry Tomorrow"", 'Guadalcanal Diary', 'Rings on Her Fingers', 'Cyrano de Bergerac', 'Where the Sidewalk Ends', 'Black Widow', 'Days of Wine and Roses', 'New York Confidential', 'Of Mice and Men', 'On the Riviera', 'House of Strangers', 'A Walk in the Sun', 'The Secret of Convict Lake', 'Branded', 'I Accuse!', 'Brute Force', ""The Razor's Edge"", 'Call Northside 777', 'Sundown', 'Anna Christie', 'The Left Hand of God', 'Belle Starr', 'Dynamite', 'Leave Her to Heaven', 'Johnny Belinda', 'Plymouth Adventure', 'Miss Sadie Thompson', 'The Cockleshell Heroes', 'Night and the City', 'Ship of Fools', 'Passion Flower', 'Heaven Can Wait', 'The Return of Frank James', ""The Farmer's Daughter"", 'The Court-Martial of Billy Mitchell', '13 Rue Madeleine', 'Moulin Rouge', 'Dragonwyck', 'The Plainsman', 'Lady in Cement', 'The Shanghai Gesture', 'Bengazi', 'The Brothers Rico', 'Tobacco Road', 'Laura', 'The Caine Mutiny', 'Fallen Angel', 'The Mating Season', 'The Woman on the Beach'}"
2012,who is registered as the director of the films [Lawrence Taylor],set(),{'Ringo Lam'}
2013,which person directed the movies starred by [Cecilia Dopazo],set(),{'Marcelo Piñeyro'}
2014,the films share the same director of [Safe Conduct] ,"{'The French Minister', 'The Princess of Montpensier', 'It All Starts Today', 'A Sunday in the Country', 'Death Watch', 'Life and Nothing But', 'In the Electric Mist', 'The Judge and the Assassin', 'Safe Conduct'}","{'The French Minister', 'The Princess of Montpensier', 'It All Starts Today', 'A Sunday in the Country', 'Death Watch', 'Life and Nothing But', 'In the Electric Mist', 'The Judge and the Assassin'}"
2015,when films directed by [Bengt Forslund] released,set(),"{'1972', '1971'}"
2016,The [Noel Clarke] films were directed by whom,set(),{'Menhaj Huda'}
2017,which are the directors of [Mickey Rourke] films,"{'Zalman King', 'Mitch Glazer', 'Walter Hill', 'Michael Seresin', 'Alan Parker', 'Tarsem Singh', 'Jonas Åkerlund', 'Vincent Gallo', 'Barbet Schroeder', 'Julien Temple', 'Darren Aronofsky', 'Michael Cimino', 'Francis Ford Coppola', 'Stuart Rosenberg', 'John Madden', 'Mike Hodges', 'Tony Scott', 'Roger Donaldson', 'Simon Wincer'}","{'Julien Temple', 'Michael Seresin'}"
2018,[Mamie Gummer] &apos;s films were released in what years,{'The Ward'},{'2010'}
2019,when the films have acted as a result of [Morgan Spurlock],{'Where in the World Is Osama Bin Laden?'},{'2008'}
2020,which genres are the [Dustin Lee Abraham] films in,set(),{'Comedy'}
2021,The films directed by [Tim Roth] were released for years ,set(),{'1999'}
2022,which directed the films directed by [Arshad Warsi],set(),"{'Siddharth Anand', 'Kabir Khan'}"
2023,the person who directed the films written by [Paul Wernick],set(),{'Ruben Fleischer'}
2024,what were the release dates of [Corey Haim] starred movies,"{'Silver Bullet', 'Murphys Romance', 'License to Drive', 'Firstborn', 'Blown Away', 'The Lost Boys', 'Lucas'}","{'1988', '1984', '1985', '1986', '1994', '1987'}"
2025,what genres are the films directed by [Alain Berliner] in,set(),{'Drama'}
2026,What are the languages spoken in [Akemi Yamaguchi] films,set(),{'Japanese'}
2027,that has written the films directed by [Ingmar Bergman],"{'Richard Brooks', 'Jan Costin Wagner', 'Akira Kurosawa', 'Ulla Isaksson', 'George Tabori', 'Ingmar Bergman', 'Leck Fischer', 'Stephen Fry', 'Baran bo Odar', 'Kenneth Branagh', 'Steve McQueen'}","{'Richard Brooks', 'Jan Costin Wagner', 'Akira Kurosawa', 'Ulla Isaksson', 'George Tabori', 'Leck Fischer', 'Stephen Fry', 'Baran bo Odar', 'Kenneth Branagh', 'Steve McQueen'}"
2028,what were the release dates of [Susan George] starred movies,"{'Enter the Ninja', 'Fright', 'Mandingo', 'Lola', 'Straw Dogs', 'A Small Town in Texas'}","{'1976', '1971', '1961', '1975', '1981', '2011'}"
2029,the actor of [The War] also starred in which films,"{'Flipper', 'The Magic of Ordinary Days', 'Thirteen Days', 'Revenge for Jolly!', 'Dandelion', 'Message in a Bottle', 'Forever Young', 'Miracle Mile', 'Bad Day on the Block', 'Dances with Wolves', 'The Untouchables', 'The Adventures of Huck Finn', 'For Love of the Game', 'The Oxford Murders', 'Paradise', 'Mr. Brooks', 'Rumor Has It...', 'Georgia', 'Field of Dreams', 'The Bodyguard', 'Grand Piano', 'A Perfect World', '3000 Miles to Graceland', 'The War', 'Open Range', 'The Guardian', 'Radio Flyer', 'The New Daughter', 'Tin Cup', 'The Good Son', 'Fandango', 'Open Windows', 'Deep Impact', 'Dragonfly', 'North', 'Everything Is Illuminated', 'Silverado', 'Swing Vote', 'The Upside of Anger', 'Bull Durham', 'Eternal Sunshine of the Spotless Mind', 'Waterworld', 'Ash Wednesday', 'Revenge', 'The Postman', 'Wyatt Earp', 'No Way Out', '3 Days to Kill', 'Nobodys Fool', 'American Flyers'}","{'Flipper', 'The Magic of Ordinary Days', 'Thirteen Days', 'Revenge for Jolly!', 'Dandelion', 'Message in a Bottle', 'Forever Young', 'Miracle Mile', 'Dances with Wolves', 'Bad Day on the Block', 'The Untouchables', 'The Adventures of Huck Finn', 'For Love of the Game', 'Mr. Brooks', 'Paradise', 'The Oxford Murders', 'Rumor Has It...', 'Georgia', 'Field of Dreams', 'The Bodyguard', 'Grand Piano', 'A Perfect World', '3000 Miles to Graceland', 'Open Range', 'The Guardian', 'Radio Flyer', 'The New Daughter', 'Tin Cup', 'The Good Son', 'Fandango', 'Open Windows', 'Deep Impact', ""Nobody's Fool"", 'Dragonfly', 'North', 'American Flyers', 'Everything Is Illuminated', 'Silverado', 'The Upside of Anger', 'Bull Durham', 'Eternal Sunshine of the Spotless Mind', 'Waterworld', 'Ash Wednesday', 'Revenge', 'The Postman', 'Wyatt Earp', 'No Way Out', '3 Days to Kill', 'Swing Vote'}"
2030,Senator [Leslie H. Whitten] wrote films with whom,{'Daniel Petrie'},{'Alvin Sapinsley'}
2031,The films directed by [John Mortimer] were released for years ,set(),"{'2000', '1999'}"
2032,When films led by the release of [Rod Amateau],{'The Garbage Pail Kids Movie'},{'1987'}
2033,which person directed the films directed by [Lilli Palmer],set(),"{'Robert Rossen', 'Roy Boulting', 'Anthony Bushell', 'Franklin J. Schaffner', 'Maurice Elvey', 'George Seaton', 'Reginald Beck'}"
2034,who runs the films together with [Scott Alexander],set(),{'Larry Karaszewski'}
2035,what genres do the movies written by [Zoya Akhtar] fall under,set(),"{'Comedy', 'Drama'}"
2036,Which languages are the films directed by [Collin Chou] in,set(),{'Vietnamese'}
2037,which is registered as [Hugh Hudson] of directed films,"{'I Dreamed of Africa', 'Chariots of Fire', 'Revolution', 'My Life So Far', 'Lost Angels'}","{'Colin Welland', 'Michael Weller', 'Simon Donald', 'Denis Forman', 'Robert Dillon', 'Kuki Gallmann'}"
2038,when were the films released by [Luis Alberni] released,set(),{'1937'}
2039,which read in the films written by [Richard Rush],{'The Stunt Man'},"{""Peter O'Toole"", 'Barbara Hershey', 'Steve Railsback'}"
2040,what were the release dates of [James Franco] starred movies,"{'Homefront', 'Spider-Man 3', 'The Great Raid', 'City by the Sea', 'Spider-Man', 'The Interview', 'Howl', 'Pineapple Express', 'As I Lay Dying', 'Spring Breakers', 'James Dean', 'Sonny', 'Camille', 'Oz the Great and Powerful', 'Flyboys', 'This Is the End', 'Spider-Man 2', 'Good Time Max', 'Child of God', 'Annapolis', '127 Hours', 'Your Highness'}","{'2013', '1998', '2002', '2014', '2012', '2010', '2004', '2011', '1936', '2005', '2008', '2001', '2006', '2007'}"
2041,Senator [István Fekete] wrote films with whom,{'Attila Dargay'},"{'Ede Tarbay', 'István Imre', 'Attila Dargay'}"
2042,when the films have acted through [Dita Von Teese],{'Bettie Page Reveals All'},{'2012'}
2043,when the films directed by [Nevil Shute] released,set(),"{'2000', '1959', '1951'}"
2044,which were the years of the release of [Bud Yorkin] films,set(),"{'1967', '1973', '1968', '1985', '1970', '1963'}"
2045,What films share the same [Plaza Suite] actor,set(),"{'Onionhead', 'Visiting Hours', 'I.Q.', 'The Landlord', 'Shampoo', 'The North Avenue Irregulars', 'King Creole', 'Buddy Buddy', 'Grumpier Old Men', 'Charade', 'A Face in the Crowd', 'The Seduction of Joe Tynan', 'Little Miss Marker', ""It's My Party"", 'Hanging Up', 'Freaky Friday', 'Mirage', 'Bigger Than Life', 'The Couch Trip', 'A New Leaf', 'The Odd Couple', 'Hopscotch', 'The Sunshine Boys', ""Pete 'n' Tillie"", 'Cactus Flower', 'Kotch', 'Hello, Dolly!', 'Family Plot', 'Grumpy Old Men', 'Charlie Chan and the Curse of the Dragon Queen', 'The Internecine Project', 'The Fortune Cookie', 'The Taking of Pelham One Two Three', ""I'm Not Rappaport"", 'First Monday in October', 'Lonely Are the Brave', 'A Guide for the Married Man', 'The Bad News Bears', 'Dennis the Menace', 'Bye Bye Birdie', 'The Odd Couple II', 'The Incident', 'The Front Page', 'Charley Varrick', 'The Laughing Policeman', 'The Grass Harp', 'Out to Sea', 'The Fan', 'Johnny Dangerously', 'The Survivors'}"
2046,when [Casey Affleck] films,"{'Gerry', 'Lonesome Jim', 'To Die For', 'ParaNorman', 'The Killer Inside Me', 'Aint Them Bodies Saints', 'Tower Heist', 'The Last Kiss', 'Soul Survivors', 'Desert Blue', 'Gone Baby Gone', '200 Cigarettes'}","{'2002', '2010'}"
2047,Who makes films for the writer [Yuri German],set(),{'Rolan Bykov'}
2048,"which films have the same director of [Paris, France]","{'Net Worth', 'Paris, France'}",{'Net Worth'}
2049,when films staged by [Adelaide Clemens] liberated,{'No One Lives'},{'2012'}
2050,who has written the films directed by [Cameron Douglas],set(),{'Jean Shepherd'}
2051,which wrote the films led by [Noel Tan],set(),{'Russ Williams'}
2052,the films share the same actor in [Sky Captain and the World of Tomorrow],"{'Shopping', 'Iron Man 3', 'Dom Hemingway', 'Alfie', 'Sliding Doors', 'Breaking and Entering', 'Thanks for Sharing', 'Sky Captain and the World of Tomorrow', 'Great Expectations', 'Infamous', 'The Pallbearer', 'Hush', 'Iron Man 2', 'Rise of the Guardians', 'Emma', 'The Holiday', 'All the Kings Men', 'The Talented Mr. Ripley', 'Closer', 'Sherlock Holmes', 'Country Strong', 'Cold Mountain', 'Iron Man', 'Contagion', 'Repo Men', 'Possession', 'Hard Eight', 'My Blueberry Nights', 'Shallow Hal', 'View from the Top', 'Music from Another Room', 'Proof', 'The Royal Tenenbaums', 'Black Sea', 'Enemy at the Gates', 'Sleuth', 'A Perfect Murder', 'Bounce'}","{'Iron Man 3', 'Shopping', 'Dom Hemingway', 'Alfie', 'Sliding Doors', 'Breaking and Entering', 'Thanks for Sharing', 'Great Expectations', 'Infamous', 'The Pallbearer', 'Hush', 'Iron Man 2', 'Rise of the Guardians', 'Emma', ""All the King's Men"", 'The Holiday', 'The Talented Mr. Ripley', 'Closer', 'Sherlock Holmes', 'Country Strong', 'Cold Mountain', 'Iron Man', 'Contagion', 'Repo Men', 'Possession', 'Hard Eight', 'My Blueberry Nights', 'Shallow Hal', 'View from the Top', 'Music from Another Room', 'Proof', 'The Royal Tenenbaums', 'Black Sea', 'Enemy at the Gates', 'Sleuth', 'A Perfect Murder', 'Bounce'}"
2053,The films led by [Frank Craven] were released during which years,set(),"{'2003', '1940'}"
2054,which screenwriters co-wrote movies with [Stephen Susco],set(),"{'Takashi Shimizu', 'Jack Ketchum'}"
2055,the screenwriter [Aron Ralston] co-wrote films with who,"{'Simon Beaufoy', 'Danny Boyle'}","{'Simon Beaufoy', 'Danny Boyle'}"
2056,When films directed by the release of [Stuart Burge],{'Othello'},"{'1965', '1995', '1952'}"
2057,the films share the same actor in [Irma Vep],set(),"{'In the Mood for Love', 'Executioners', 'Chinese Box', 'Center Stage', 'Clean', 'As Tears Go By', 'Days of Being Wild', 'Moon Warriors'}"
2058,What were the dates of the release of [Stacy Peralta] directed films,"{'2001', '2004'}","{'2005', '2001', '2004'}"
2059,What were the release dates of directed [Diablo Cody] films,{'Paradise'},"{'2009', '2011', '2013', '1982', '1991', '2007'}"
2060,Which genres make [Carlo Ninchi] films fall under,set(),{'War'}
2061,when the films have acted as a result of [Philippe Noiret],"{'Very Happy Alexander', 'The Man Who Planted Trees', 'La Grande Bouffe', 'The Desert of the Tartars', 'Three Brothers'}","{'1976', '1973', '1968', '1981', '1987'}"
2062,[Akira Kurosawa] films with whom,"{'High and Low', 'Stray Dog', 'Rashomon', 'Ikiru', 'Ran', 'No Regrets for Our Youth'}",{'Ingmar Bergman'}
2063,the actor also [The Desert of the Tartars] in which films,"{'Very Happy Alexander', 'The Family', 'We All Loved Each Other So Much', 'Quintet', 'Three Brothers', 'The Great War', 'Sharkys Machine', 'Big Deal on Madonna Street', 'A Pistol for Ringo', 'War and Peace', 'The Return of Ringo', 'The Man Who Planted Trees', 'La Grande Bouffe', 'Scent of a Woman', 'The Desert of the Tartars', 'Bitter Rice'}","{'Very Happy Alexander', 'The Family', 'We All Loved Each Other So Much', 'Quintet', 'The Great War', 'Big Deal on Madonna Street', 'A Pistol for Ringo', 'War and Peace', 'The Return of Ringo', 'La Grande Bouffe', 'Bitter Rice', 'Scent of a Woman', 'The Man Who Planted Trees', ""Sharky's Machine"", 'Three Brothers'}"
2064,Which films have the same [Guy] actor,set(),"{'Impostor', 'The Winner', 'The Salton Sea', 'Mystic Pizza', 'Stuart Saves His Family', 'Thumbsucker', 'Happy Accidents', 'The Nines', 'Kill the Irishman', 'Disconnect', 'Feeling Minnesota', 'The Dangerous Lives of Altar Boys', 'The Daytrippers', 'Mumford', 'Household Saints', 'Full Metal Jacket', 'Chained', 'Arlington Road', 'Dying Young', 'The Whole Wide World', 'The Thirteenth Floor', 'The Lodger', 'The Weather Man'}"
2065,[Agnieszka Holland] &apos; s films were directed by whom,"{'Europa Europa', 'Copying Beethoven', 'The Third Miracle', 'The Secret Garden', 'Washington Square', 'To Kill a Priest', 'Total Eclipse', 'Olivier, Olivier', 'In Darkness'}",{'Yurek Bogayevicz'}
2066,The films have the same [Beyond Tomorrow] director,"{'Murders in the Zoo', 'International House', 'Beyond Tomorrow', 'Mr. Robinson Crusoe'}","{'Murders in the Zoo', 'International House', 'Mr. Robinson Crusoe'}"
2067,Director of [Murder!] is also the director of which films,"{'Sabotage', 'Strangers on a Train', 'Secret Agent', 'The Lady Vanishes', 'Blackmail', 'The Birds', 'Rear Window', 'Psycho', 'Lifeboat', 'I Confess', 'Topaz', 'The Man Who Knew Too Much', 'To Catch a Thief', 'Notorious', 'The Trouble with Harry', 'Torn Curtain', 'Number 17', 'Marnie', 'The Pleasure Garden', 'Stage Fright', 'Rope', 'Foreign Correspondent', 'Rebecca', 'Family Plot', 'Vertigo', 'Saboteur', 'Dial M for Murder', 'North by Northwest', 'Easy Virtue', 'Suspicion', 'The 39 Steps', 'Jamaica Inn', 'Elstree Calling', 'Spellbound', 'Shadow of a Doubt', 'The Wrong Man', 'Frenzy', 'The Manxman', 'Murder!', 'The Skin Game', 'The Farmers Wife', 'Champagne', 'The Lodger', 'Under Capricorn', 'The Paradine Case'}","{'Sabotage', 'Strangers on a Train', 'Secret Agent', 'The Lady Vanishes', 'Blackmail', 'The Birds', 'Rear Window', 'Psycho', 'Lifeboat', 'I Confess', 'Topaz', 'The Man Who Knew Too Much', 'To Catch a Thief', 'The Trouble with Harry', 'Notorious', 'Torn Curtain', 'Number 17', 'Marnie', 'The Pleasure Garden', 'Stage Fright', 'Rope', 'Foreign Correspondent', 'Rebecca', 'Family Plot', 'Vertigo', 'Saboteur', 'Dial M for Murder', 'North by Northwest', 'Easy Virtue', 'Suspicion', ""The Farmer's Wife"", 'The 39 Steps', 'Spellbound', 'Elstree Calling', 'Jamaica Inn', 'Shadow of a Doubt', 'The Wrong Man', 'Frenzy', 'The Manxman', 'The Skin Game', 'Champagne', 'The Lodger', 'Under Capricorn', 'The Paradine Case'}"
2068,when did the films starred by [Alycia Delmore] release,{'Humpday'},{'2009'}
2069,who are the directors of the films made by [George Grizzard],set(),{'Joseph Sargent'}
2070,which are the films written by [Stephen Tolkin],"{'Carolina Moon', 'The Craigslist Killer'}","{'Crime', 'Drama'}"
2071,[Dominique Sanda] &apos;s films were released in which years,"{'The Garden of the Finzi-Continis', '1900', 'A Gentle Woman'}","{'1976', '1970', '1969'}"
2072,which has written the films led by [Julian Fellowes],"{'Julian Fellowes', 'Nigel Balchin', 'Lucy M. Boston'}","{'Nigel Balchin', 'Lucy M. Boston'}"
2073,the films played by [Barton MacLane] were in what genres ,"{'San Quentin', 'Bullets or Ballots', 'Born Reckless'}","{'Crime', 'Comedy', 'Drama'}"
2074,which types are written by [Mickey Rapkin],{'Pitch Perfect'},"{'Music', 'Comedy'}"
2075,which is registered as director of the films [Erykah Badu],set(),{'David Duchovny'}
2076,[Aleksandr Gordon] &apos;s films have been released for years,{'The Killers'},"{'1956', '1946', '1964'}"
2077,when the films have acted through the release of [Erika Bók],{'The Turin Horse'},{'2011'}
2078,the scriptwriter of [This Is My Life] also wrote movies,"{'When Harry Met Sally...', 'Michael', 'Mixed Nuts', 'Youve Got Mail', 'This Is My Life', 'My Blue Heaven', 'Heartburn', 'The Sisterhood of the Traveling Pants', 'Silkwood', 'Bewitched', 'Sleepless in Seattle'}","{'When Harry Met Sally...', 'Michael', 'Mixed Nuts', ""You've Got Mail"", 'My Blue Heaven', 'Heartburn', 'The Sisterhood of the Traveling Pants', 'Silkwood', 'Bewitched', 'Sleepless in Seattle'}"
2079,which movies have the same screenwriter of [Kiss Me Goodbye],"{'Dona Flor and Her Two Husbands', 'Kiss Me Goodbye'}",{'Dona Flor and Her Two Husbands'}
2080,who are the writers of the films put on stage by [Ann Sheridan],set(),"{'George S. Kaufman', 'Robert Lord', 'Aben Kandel', 'Henry Bellamann', 'Abem Finkel', 'Everett Freeman', 'Casey Robinson', 'Henri Rochard', 'Robert Buckner', 'William Wister Haines', 'William Woods', 'John Wexley', 'Robert Rossen', 'Clare Boothe Luce', 'Moss Hart', 'Warren Duff', 'Rowland Brown', 'Philip G. Epstein', 'Lewis E. Lawes'}"
2081,What films share the same [David and Bathsheba],set(),"{'The Scarlet and the Black', 'Roman Holiday', 'The Snows of Kilimanjaro', ""I'll Cry Tomorrow"", 'The Man in the Gray Flannel Suit', 'Captain Newman, M.D.', 'I Walk the Line', 'Where Love Has Gone', ""The President's Lady"", 'The Great Sinner', 'The Yearling', 'The Guns of Navarone', 'Soldier of Fortune', 'The Valley of Decision', 'The Sea Wolves', 'House of Strangers', 'The Keys of the Kingdom', 'Pork Chop Hill', 'The Gunfighter', 'Captain Horatio Hornblower R.N.', 'Night People', 'The Big Country', 'Days of Glory', 'Mirage', 'With a Song in My Heart', 'Adam Had Four Sons', 'The Lusty Men', ""Gentleman's Agreement"", 'The Conqueror', 'The Purple Plain', 'Amazing Grace and Chuck', ""Mackenna's Gold"", 'On the Beach', 'Behold a Pale Horse', ""Other People's Money"", 'I Married a Witch', 'Marooned', 'The Boys from Brazil', 'The Honey Pot', 'Moby Dick', 'The Bravados', ""They Won't Believe Me"", 'Old Gringo', 'The Fighting Seabees', 'Spellbound', 'Back Street', 'My Foolish Heart', 'Demetrius and the Gladiators', 'Billy Two Hats', ""Twelve O'Clock High"", 'Cape Fear', 'MacArthur', 'To Kill a Mockingbird', 'Duel in the Sun', 'The Omen', 'Arabesque', 'I Want to Live!', 'Designing Woman', 'Tulsa', 'I Thank a Fool', 'The Paradine Case'}"
2082,when the films led by the release of [Jeffrey Boam],set(),"{'1983', '1989'}"
2083,which types are directed by [Gary Trousdale],"{'The Hunchback of Notre Dame', 'Shrek the Halls', 'The Madagascar Penguins in a Christmas Caper', 'Beauty and the Beast'}","{'Horror', 'Animation', 'Drama', 'Fantasy', 'Short'}"
2084,Who are the actors in the films written by [Daniel Meersand],"{'Ashley Hinshaw', 'Denis OHare', 'James Buckley'}","{'Ashley Hinshaw', 'James Buckley', ""Denis O'Hare""}"
2085,These are the films that have the same [Playing God] actor,set(),"{'Phantom', 'Gia', 'Life or Something Like It', 'Wanted', 'The Alphabet Killer', 'Kung Fu Panda', 'Trust the Man', 'Salt', ""Hell's Kitchen"", 'Ordinary People', 'Changeling', 'The Joneses', 'Taps', 'Kung Fu Panda Holiday', 'The Substance of Fire', 'The Temp', 'Kalifornia', ""Everybody's All-American"", 'The Dark Half', 'Goats', 'A Mighty Heart', 'Iceman', 'The Last Mimzy', 'The Killing Room', 'The Falcon and the Snowman', 'Maleficent', 'Full Frontal', 'Hackers', 'The Tourist', 'Avenger', 'Beyond Borders', 'Girl, Interrupted', 'Daniel', 'City of Industry', 'Original Sin', 'Return to Me', 'Made in Heaven', 'Taking Lives', 'Serious Moonlight', 'Connie and Carla', 'The Good Shepherd', 'Evolution', 'Deterrence', 'The Bone Collector'}"
2086,When were the films directed by [Suzanne Francis] released,set(),{'2008'}
2087,that the films share the same director of [Boccaccio '70],set(),"{'La Strada', 'Death in Venice', 'Juliet of the Spirits', 'Senso', 'Umberto D.', 'The Stranger', 'Orchestra Rehearsal', 'Roma', 'Marriage Italian Style', 'Rocco and His Brothers', 'I Vitelloni', 'Bellissima', 'The White Sheik', 'City of Women', 'Amarcord', 'The Leopard', 'The Great War', 'And the Ship Sails On', 'La Dolce Vita', 'Miracle in Milan', 'Conversation Piece', 'Il Bidone', 'The Gold of Naples', 'Ginger and Fred', 'Two Women', 'The Damned', 'Bicycle Thieves', 'An Average Little Man', 'Lady Liberty', 'Yesterday, Today and Tomorrow', '8½', ""Fellini's Casanova"", 'Shoeshine', 'My Friends', 'Ludwig', 'Variety Lights', 'Sunflower', 'After the Fox', 'The Clowns', 'Parenti serpenti', 'Intervista', 'Ossessione', 'Spirits of the Dead', 'The Children Are Watching Us', 'Big Deal on Madonna Street', 'The Garden of the Finzi-Continis', 'Casanova 70', 'Sandra', 'A Brief Vacation', 'The Organizer'}"
2088,the movies starred by [Dany Robin] were in which languages,{'Topaz'},"{'Russian', 'French'}"
2089,which were the years of release of the films directed by [Jude Law],set(),{'1999'}
2090,Working with [Geri Miller],{'Trash'},"{'Andrea Feldman', 'Holly Woodlawn', 'Martin Sheen', 'Wagner Moura', 'Rooney Mara', 'Joe Dallesandro'}"
2091,The films directed by [Tim Kelly] were released for years ,set(),{'1970'}
2092,who wrote the films taken by [Karin Nellemose],set(),{'Carl Theodor Dreyer'}
2093,The [Dersu Uzala] director also directed the films,"{'Yojimbo', 'Ran', 'Seven Samurai', 'One Wonderful Sunday', 'The Hidden Fortress', 'The Quiet Duel', 'Sanjuro', 'Ikiru', 'Dersu Uzala', 'Drunken Angel', 'Dodeska-den', 'The Bad Sleep Well', 'Sanshiro Sugata', 'Dreams', 'High and Low', 'Madadayo', 'Throne of Blood', 'No Regrets for Our Youth', 'Red Beard', 'Stray Dog', 'Rashomon', 'Rhapsody in August', 'Kagemusha'}","{'Yojimbo', 'Ran', 'Seven Samurai', 'One Wonderful Sunday', 'The Hidden Fortress', ""Dodes'ka-den"", 'The Quiet Duel', 'Sanjuro', 'Ikiru', 'Drunken Angel', 'The Bad Sleep Well', 'Sanshiro Sugata', 'Dreams', 'High and Low', 'Madadayo', 'Throne of Blood', 'No Regrets for Our Youth', 'Red Beard', 'Stray Dog', 'Rashomon', 'Rhapsody in August', 'Kagemusha'}"
2094,which is registered as director of [Martin Balsam] films,set(),"{'Larry Peerce', 'James B. Harris', 'Andrew V. McLaglen', 'Gilbert Cates', 'Arthur Penn', 'Richard Fleischer', 'Joseph Sargent', 'Sidney Lumet', 'Menahem Golan', 'Mike Nichols'}"
2095,who are the writers of the films directed by [Richard Ayoade],set(),"{'Evan Goldberg', 'Jared Stern', 'Alan Snow', 'Anthony Stacchi', 'Seth Rogen'}"
2096,when the films have acted through the [John Bird],{'Take a Girl Like You'},{'1970'}
2097,[Dean Jones] &apos;s films were released in which years,"{'That Darn Cat!', 'The Million Dollar Duck', 'Any Wednesday', 'The Ugly Dachshund', 'Beethoven', 'The Love Bug', 'Under the Yum Yum Tree', 'The Horse in the Gray Flannel Suit', 'Blackbeards Ghost', 'The Shaggy D.A.'}","{'1976', '1971', '1966', '1992', '1968', '1963', '1965'}"
2098,the films share the same actor in [Billy Bathgate],set(),"{'The Sixth Sense', 'Perfect Stranger', 'Batman Forever', 'The Stepford Wives', 'The Siege', 'The Prince', 'Papillon', 'The Cobbler', 'The Fifth Element', 'The Bonfire of the Vanities', 'Last Chance Harvey', 'Lenny', 'Tootsie', 'Armageddon', 'Mercury Rising', 'Fire with Fire', 'Mumford', 'Cop Out', 'Birth', ""Nobody's Fool"", 'Live Free or Die Hard', 'The Golden Compass', 'The Graduate', 'In Country', 'Tears of the Sun', 'Birthday Girl', 'Vice', 'The Jackal', 'Dogville', 'Just Go with It', 'Blind Date', 'The Whole Nine Yards', 'Practical Magic', 'Midnight Cowboy', 'Color of Night', 'Hudson Hawk', 'A Good Day to Die Hard', 'Unbreakable', 'Hero', 'Death of a Salesman', 'Hostage', 'The Cold Light of Day', 'Cold Mountain', 'Mortal Thoughts', 'The Invasion', 'Far and Away', 'Flirting', 'Bewitched', 'Over the Hedge', 'Little Big Man', ""Hart's War"", 'To Die For', 'Sphere', 'Days of Thunder', 'The Whole Ten Yards', ""All the President's Men"", 'My Life', 'Moulin Rouge!', 'Striking Distance', 'Nine', 'Stoker', 'The Portrait of a Lady', 'The Peacemaker', 'Death Becomes Her', 'Die Hard 2', 'Hook', 'Family Business', 'Marathon Man', 'Straw Dogs', 'Agatha', ""Mr. Magorium's Wonder Emporium"", 'The Interpreter', 'American Buffalo', 'Die Hard', 'The Others', 'Setup', 'Outbreak', 'Alpha Dog', 'Grace of Monaco', 'Malice', '16 Blocks', 'Looper', 'The Paperboy', 'Little Fockers', 'Rain Man', 'Kung Fu Panda', 'Rabbit Hole', 'I Heart Huckabees', 'The Last Boy Scout', 'Meet the Fockers', 'The Hours', 'Sunset', 'Kung Fu Panda Holiday', 'Straight Time', 'Before I Go to Sleep', 'Mad City', 'Assassination of a High School President', 'Dead Calm', 'Trespass', 'Surrogates', 'Ishtar', 'Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?', 'The Story of Us', 'Wag the Dog', 'Bandits', 'Lucky Number Slevin', 'The Human Stain', 'Last Man Standing', 'Runaway Jury'}"
2099,which acted in [Jeffrey Friedman] films,"{'Amanda Seyfried', 'Karl Gorath', 'James Franco', 'Sharon Stone', 'Peter Sarsgaard', 'Rupert Everett', 'Pierre Seel'}",{'James Franco'}
2100,What films are directed by the same director at [Oxygen],"{'The Matador', 'Oxygen', 'Dom Hemingway', 'The Linguini Incident'}","{'The Matador', 'Dom Hemingway', 'The Linguini Incident'}"
2101,Who directed the films directed by [Columbus Short],set(),{'Sylvain White'}
2102,who directed the films directed by [Clara Bow],set(),"{'Larisa Shepitko', 'John Francis Dillon', 'William A. Wellman', 'Victor Fleming'}"
2103,What are the genres of films led by [Cheryl Dunye],set(),{'Comedy'}
2104,the scriptwriter of [Midnight Lace] also wrote which films,set(),"{""Charlie's Angels"", 'Backfire', 'Sapphire', 'Portrait in Black', 'White Heat', 'Cast a Dark Shadow', '7 Women'}"
2105,which were the release dates of the directed [Marlen Haushofer],set(),{'2012'}
